id,station,year,month,tmax,tmin,rain
1,Oxford,1853,1,8.4,2.7,62.8
2,Oxford,1853,2,3.2,-1.8,29.3
3,Oxford,1853,3,7.7,-0.6,25.9
4,Oxford,1853,4,12.6,4.5,60.1
5,Oxford,1853,5,16.8,6.1,59.5
6,Oxford,1853,6,20.1,10.7,82.0
7,Oxford,1853,7,21.2,12.2,86.2
8,Oxford,1853,8,20.2,10.8,72.3
9,Oxford,1853,9,17.3,8.4,51.3
10,Oxford,1853,10,13.9,7.4,102.3
11,Oxford,1853,11,8.7,2.3,49.6
12,Oxford,1853,12,3.7,-1.3,10.7
13,Oxford,1854,1,6.7,1.5,54.5
14,Oxford,1854,2,8.0,0.6,22.6
15,Oxford,1854,3,11.2,2.2,10.6
16,Oxford,1854,4,15.0,3.5,19.9
17,Oxford,1854,5,16.2,5.7,82.1
18,Oxford,1854,6,18.6,9.7,45.2
19,Oxford,1854,7,21.7,11.6,37.2
20,Oxford,1854,8,20.9,10.7,45.4
21,Oxford,1854,9,20.2,8.4,11.4
22,Oxford,1854,10,13.9,5.6,57.7
23,Oxford,1854,11,8.2,2.0,32.4
24,Oxford,1854,12,8.3,2.1,30.7
25,Oxford,1855,1,4.4,-0.4,6.9
26,Oxford,1855,2,1.7,-4.5,33.7
27,Oxford,1855,3,7.7,0.1,56.0
28,Oxford,1855,4,13.0,2.7,10.6
29,Oxford,1855,5,15.0,4.9,45.1
30,Oxford,1855,6,19.4,9.3,60.0
31,Oxford,1855,7,22.8,13.4,129.3
32,Oxford,1855,8,21.7,12.2,42.6
33,Oxford,1855,9,19.0,10.4,59.7
34,Oxford,1855,10,14.0,8.2,143.1
35,Oxford,1855,11,7.9,3.4,25.2
36,Oxford,1855,12,5.7,-0.1,28.1
37,Oxford,1856,1,6.8,2.0,74.7
38,Oxford,1856,2,8.2,3.0,33.4
39,Oxford,1856,3,7.9,0.6,23.9
40,Oxford,1856,4,12.9,4.1,64.9
41,Oxford,1856,5,14.0,5.7,110.1
42,Oxford,1856,6,20.2,9.5,64.8
43,Oxford,1856,7,22.2,11.3,15.8
44,Oxford,1856,8,22.7,12.5,81.8
45,Oxford,1856,9,16.8,8.5,80.3
46,Oxford,1856,10,13.9,6.9,60.3
47,Oxford,1856,11,8.1,2.3,24.2
48,Oxford,1856,12,7.3,1.4,52.0
49,Oxford,1857,1,5.1,-0.6,80.7
50,Oxford,1857,2,7.6,0.4,8.2
51,Oxford,1857,3,9.1,1.8,39.2
52,Oxford,1857,4,11.9,3.7,51.3
53,Oxford,1857,5,16.5,6.3,30.3
54,Oxford,1857,6,22.0,10.6,77.0
55,Oxford,1857,7,22.0,12.7,80.5
56,Oxford,1857,8,22.8,13.2,93.5
57,Oxford,1857,9,19.0,11.2,99.0
58,Oxford,1857,10,14.6,7.8,116.3
59,Oxford,1857,11,10.2,4.5,42.6
60,Oxford,1857,12,9.6,4.5,16.8
61,Oxford,1858,1,6.4,-0.1,17.3
62,Oxford,1858,2,4.7,-1.2,45.0
63,Oxford,1858,3,9.4,1.1,20.4
64,Oxford,1858,4,13.1,4.0,90.1
65,Oxford,1858,5,15.9,6.2,59.5
66,Oxford,1858,6,23.6,11.9,40.4
67,Oxford,1858,7,20.8,10.6,58.3
68,Oxford,1858,8,21.4,11.3,36.4
69,Oxford,1858,9,19.5,11.2,63.4
70,Oxford,1858,10,13.4,6.9,50.4
71,Oxford,1858,11,7.4,0.8,17.9
72,Oxford,1858,12,7.2,2.4,54.5
73,Oxford,1859,1,7.5,1.8,20.8
74,Oxford,1859,2,9.4,2.7,43.1
75,Oxford,1859,3,11.2,4.7,38.2
76,Oxford,1859,4,12.3,3.5,63.9
77,Oxford,1859,5,16.6,6.7,47.3
78,Oxford,1859,6,20.7,11.1,57.4
79,Oxford,1859,7,25.1,13.7,71.2
80,Oxford,1859,8,21.8,12.5,97.2
81,Oxford,1859,9,17.4,9.4,89.8
82,Oxford,1859,10,13.7,6.6,76.3
83,Oxford,1859,11,8.5,1.5,52.8
84,Oxford,1859,12,5.0,-1.1,46.6
85,Oxford,1860,1,6.8,0.8,82.8
86,Oxford,1860,2,5.2,-1.6,32.6
87,Oxford,1860,3,8.4,1.9,48.4
88,Oxford,1860,4,10.6,1.7,14.8
89,Oxford,1860,5,17.0,7.7,70.9
90,Oxford,1860,6,17.0,9.5,129.8
91,Oxford,1860,7,19.3,10.3,60.8
92,Oxford,1860,8,17.9,10.9,96.7
93,Oxford,1860,9,15.6,7.0,64.0
94,Oxford,1860,10,13.4,7.3,39.9
95,Oxford,1860,11,7.4,2.1,82.1
96,Oxford,1860,12,4.4,0,66.6
97,Oxford,1861,1,3.8,-0.7,16.8
98,Oxford,1861,2,7.9,3.1,48.0
99,Oxford,1861,3,10.1,3.4,43.1
100,Oxford,1861,4,11.8,3.0,17.7
101,Oxford,1861,5,16.1,6.5,34.9
102,Oxford,1861,6,20.0,11.2,79.9
103,Oxford,1861,7,19.7,12.0,130.8
104,Oxford,1861,8,21.6,12.7,15.1
105,Oxford,1861,9,17.9,9.9,49.6
106,Oxford,1861,10,16.2,9.5,40.8
107,Oxford,1861,11,8.4,1.6,78.4
108,Oxford,1861,12,7.0,1.5,41.9
109,Oxford,1862,1,6.6,2.2,62.2
110,Oxford,1862,2,7.3,3.4,7.3
111,Oxford,1862,3,9.4,3.9,138.9
112,Oxford,1862,4,12.9,6.2,57.6
113,Oxford,1862,5,17.6,9.2,95.5
114,Oxford,1862,6,18.1,9.6,56.8
115,Oxford,1862,7,19.9,10.6,44.8
116,Oxford,1862,8,20.0,10.5,44.7
117,Oxford,1862,9,18.2,9.9,55.1
118,Oxford,1862,10,14.5,7.6,73.1
119,Oxford,1862,11,6.7,0.4,25.3
120,Oxford,1862,12,9.2,3.8,36.0
121,Oxford,1863,1,7.7,2.5,82.1
122,Oxford,1863,2,9.1,2.7,17.1
123,Oxford,1863,3,10.8,1.9,17.3
124,Oxford,1863,4,14.2,4.7,35.5
125,Oxford,1863,5,16.4,6.0,23.2
126,Oxford,1863,6,19.3,9.6,86.6
127,Oxford,1863,7,21.8,9.5,17.0
128,Oxford,1863,8,21.2,11.9,67.1
129,Oxford,1863,9,15.8,7.6,70.3
130,Oxford,1863,10,14.1,7.0,75.5
131,Oxford,1863,11,10.3,4.6,51.1
132,Oxford,1863,12,9.1,3.3,27.7
133,Oxford,1864,1,4.8,-0.2,25.0
134,Oxford,1864,2,5.5,0.0,36.9
135,Oxford,1864,3,9.6,1.4,62.7
136,Oxford,1864,4,14.2,4.3,41.4
137,Oxford,1864,5,18.2,7.9,54.8
138,Oxford,1864,6,19.8,9.8,25.6
139,Oxford,1864,7,22.8,10.3,12.0
140,Oxford,1864,8,21.0,8.8,19.8
141,Oxford,1864,9,18.3,9.4,74.9
142,Oxford,1864,10,13.6,6.8,39.8
143,Oxford,1864,11,8.9,2.0,59.4
144,Oxford,1864,12,5.6,1.3,9.5
145,Oxford,1865,1,4.7,-0.9,78.1
146,Oxford,1865,2,5.0,0.2,52.9
147,Oxford,1865,3,6.0,-0.2,24.9
148,Oxford,1865,4,17.2,5.4,23.3
149,Oxford,1865,5,18.4,8.1,55.8
150,Oxford,1865,6,21.9,10.8,89.1
151,Oxford,1865,7,22.3,12.5,71.1
152,Oxford,1865,8,20.0,10.8,79.0
153,Oxford,1865,9,22.3,10.9,4.7
154,Oxford,1865,10,14.6,6.1,137.7
155,Oxford,1865,11,10.3,4.0,65.7
156,Oxford,1865,12,8.4,3.4,49.8
157,Oxford,1866,1,8.6,3.4,73.1
158,Oxford,1866,2,7.9,1.3,73.2
159,Oxford,1866,3,8.4,1.8,42.7
160,Oxford,1866,4,13.6,4.7,52.2
161,Oxford,1866,5,15.7,4.8,42.6
162,Oxford,1866,6,21.9,11.1,81.7
163,Oxford,1866,7,21.7,11.2,50.4
164,Oxford,1866,8,19.8,11.3,75.1
165,Oxford,1866,9,17.0,10.3,145.4
166,Oxford,1866,10,14.2,8.0,53.4
167,Oxford,1866,11,10.7,3.7,38.8
168,Oxford,1866,12,9.2,3.3,51.6
169,Oxford,1867,1,4.6,-1.1,65.8
170,Oxford,1867,2,10.1,4.4,39.3
171,Oxford,1867,3,6.0,0.5,73.4
172,Oxford,1867,4,14.0,6.6,66.1
173,Oxford,1867,5,16.8,6.8,63.9
174,Oxford,1867,6,20.0,9.6,49.1
175,Oxford,1867,7,20.3,10.5,99.7
176,Oxford,1867,8,21.5,11.8,60.8
177,Oxford,1867,9,18.4,9.6,41.6
178,Oxford,1867,10,13.5,6.3,72.5
179,Oxford,1867,11,8.4,1.6,24.4
180,Oxford,1867,12,6.2,0.1,35.7
181,Oxford,1868,1,5.9,1.7,87.2
182,Oxford,1868,2,9.8,3.3,42.3
183,Oxford,1868,3,11.1,2.9,38.7
184,Oxford,1868,4,14.1,4.6,39.7
185,Oxford,1868,5,20.4,7.8,14.9
186,Oxford,1868,6,23.6,9.4,23.6
187,Oxford,1868,7,25.8,12.7,47.5
188,Oxford,1868,8,22.1,12.5,85.8
189,Oxford,1868,9,19.7,9.4,101.3
190,Oxford,1868,10,12.7,5.0,57.0
191,Oxford,1868,11,7.9,2.6,30.7
192,Oxford,1868,12,10.4,5.2,105.3
193,Oxford,1869,1,8.2,3.0,96.3
194,Oxford,1869,2,10.5,5.1,55.2
195,Oxford,1869,3,7.1,1.1,33.1
196,Oxford,1869,4,16.0,6.0,29.8
197,Oxford,1869,5,15.5,6.5,75.9
198,Oxford,1869,6,18.9,8.8,36.2
199,Oxford,1869,7,24.1,12.4,27.0
200,Oxford,1869,8,21.5,10.7,33.6
201,Oxford,1869,9,19.0,11.3,112.1
202,Oxford,1869,10,13.9,6.1,28.1
203,Oxford,1869,11,10.0,3.2,61.3
204,Oxford,1869,12,5.6,1.0,87.5
205,Oxford,1870,1,5.9,1.3,30.2
206,Oxford,1870,2,5.1,0.8,48.7
207,Oxford,1870,3,8.3,1.5,42.6
208,Oxford,1870,4,15.6,3.7,13.5
209,Oxford,1870,5,18.0,6.3,26.3
210,Oxford,1870,6,22.3,11.2,17.3
211,Oxford,1870,7,24.9,13.0,22.6
212,Oxford,1870,8,21.4,10.6,59.8
213,Oxford,1870,9,18.3,8.2,33.8
214,Oxford,1870,10,14.1,6.7,74.6
215,Oxford,1870,11,8.3,2.1,29.6
216,Oxford,1870,12,3.2,-2.3,50.9
217,Oxford,1871,1,2.7,-1.2,28.2
218,Oxford,1871,2,9.0,3.8,25.1
219,Oxford,1871,3,11.9,3.2,24.3
220,Oxford,1871,4,13.8,5.3,67.1
221,Oxford,1871,5,17.0,5.8,11.0
222,Oxford,1871,6,17.5,9.0,81.3
223,Oxford,1871,7,21.1,11.9,96.3
224,Oxford,1871,8,23.8,12.0,13.0
225,Oxford,1871,9,17.9,9.6,118.8
226,Oxford,1871,10,14.1,6.0,30.4
227,Oxford,1871,11,6.4,0.2,18.4
228,Oxford,1871,12,6.0,0.9,27.4
229,Oxford,1872,1,7.9,2.6,103.7
230,Oxford,1872,2,10.1,4.7,38.6
231,Oxford,1872,3,11.2,3.6,49.1
232,Oxford,1872,4,13.9,4.5,48.0
233,Oxford,1872,5,15.2,5.9,65.2
234,Oxford,1872,6,20.4,10.2,74.1
235,Oxford,1872,7,23.7,12.9,75.9
236,Oxford,1872,8,21.0,11.3,30.1
237,Oxford,1872,9,18.3,10.0,25.5
238,Oxford,1872,10,12.6,5.2,74.4
239,Oxford,1872,11,10.1,4.6,80.8
240,Oxford,1872,12,7.9,3.5,96.9
241,Oxford,1873,1,7.8,3.2,56.3
242,Oxford,1873,2,4.2,-0.1,40.9
243,Oxford,1873,3,9.7,2.2,60.1
244,Oxford,1873,4,12.8,3.9,12.2
245,Oxford,1873,5,16.1,5.4,59.3
246,Oxford,1873,6,20.0,10.3,70.7
247,Oxford,1873,7,22.6,11.8,57.3
248,Oxford,1873,8,21.6,12.6,66.8
249,Oxford,1873,9,16.9,7.8,45.9
250,Oxford,1873,10,12.9,4.7,68.6
251,Oxford,1873,11,9.6,3.8,43.7
252,Oxford,1873,12,7.3,2.1,12.3
253,Oxford,1874,1,8.6,3.0,58.8
254,Oxford,1874,2,7.1,1.0,43.2
255,Oxford,1874,3,11.0,3.1,15.8
256,Oxford,1874,4,15.7,5.4,32.5
257,Oxford,1874,5,15.7,6.0,39.7
258,Oxford,1874,6,20.4,9.0,17.6
259,Oxford,1874,7,25.3,11.8,12.8
260,Oxford,1874,8,21.2,11.2,45.9
261,Oxford,1874,9,18.6,10.4,85.7
262,Oxford,1874,10,14.7,7.8,80.0
263,Oxford,1874,11,8.7,2.5,64.6
264,Oxford,1874,12,3.5,-2.3,46.8
265,Oxford,1875,1,9.3,4.9,90.4
266,Oxford,1875,2,4.5,-0.4,37.3
267,Oxford,1875,3,8.6,2.4,28.5
268,Oxford,1875,4,13.4,3.5,37.6
269,Oxford,1875,5,18.3,7.8,45.1
270,Oxford,1875,6,20.6,10.5,75.8
271,Oxford,1875,7,19.9,11.1,119.2
272,Oxford,1875,8,21.9,12.8,45.9
273,Oxford,1875,9,20.1,11.4,51.9
274,Oxford,1875,10,12.6,6.4,192.9
275,Oxford,1875,11,8.4,3.6,97.2
276,Oxford,1875,12,6.2,2.4,22.5
277,Oxford,1876,1,5.5,0.6,43.9
278,Oxford,1876,2,8.1,3.0,72.8
279,Oxford,1876,3,8.6,1.9,87.4
280,Oxford,1876,4,13.0,4.8,73.3
281,Oxford,1876,5,15.4,4.7,20.4
282,Oxford,1876,6,20.8,10.0,52.8
283,Oxford,1876,7,24.5,13.1,21.8
284,Oxford,1876,8,23.8,11.9,68.3
285,Oxford,1876,9,17.4,9.8,148.6
286,Oxford,1876,10,14.8,8.8,25.9
287,Oxford,1876,11,9.7,4.1,83.2
288,Oxford,1876,12,8.8,4.9,130.2
289,Oxford,1877,1,9.3,3.2,118.5
290,Oxford,1877,2,9.4,4.0,39.9
291,Oxford,1877,3,9.0,2.2,50.5
292,Oxford,1877,4,12.1,4.3,55.0
293,Oxford,1877,5,14.5,5.5,58.4
294,Oxford,1877,6,22.2,10.5,25.5
295,Oxford,1877,7,21.1,11.1,85.4
296,Oxford,1877,8,20.5,11.9,87.3
297,Oxford,1877,9,15.9,7.6,63.5
298,Oxford,1877,10,13.7,5.2,43.1
299,Oxford,1877,11,10.8,4.3,98.2
300,Oxford,1877,12,7.8,2.3,44.6
301,Oxford,1878,1,7.5,2.6,44.3
302,Oxford,1878,2,8.8,4.2,34.2
303,Oxford,1878,3,9.5,2.2,19.5
304,Oxford,1878,4,14.1,5.5,58.4
305,Oxford,1878,5,17.7,8.4,126.7
306,Oxford,1878,6,21.1,11.1,49.0
307,Oxford,1878,7,22.2,12.6,29.1
308,Oxford,1878,8,21.7,13.1,130.7
309,Oxford,1878,9,18.1,9.4,34.4
310,Oxford,1878,10,14.1,7.4,54.1
311,Oxford,1878,11,6.6,2.6,58.1
312,Oxford,1878,12,3.1,-2.0,38.6
313,Oxford,1879,1,1.6,-2.8,76.5
314,Oxford,1879,2,6.0,1.1,84.6
315,Oxford,1879,3,8.6,1.1,22.3
316,Oxford,1879,4,9.5,2.4,62.1
317,Oxford,1879,5,12.9,5.2,57.6
318,Oxford,1879,6,17.0,10.2,110.7
319,Oxford,1879,7,17.5,11.4,86.8
320,Oxford,1879,8,18.7,11.8,128.7
321,Oxford,1879,9,16.6,9.5,73.6
322,Oxford,1879,10,12.2,6.0,18.6
323,Oxford,1879,11,6.7,0.9,17.4
324,Oxford,1879,12,3.7,-3.2,18.7
325,Oxford,1880,1,3.0,-2.5,11.1
326,Oxford,1880,2,9.0,2.4,60.9
327,Oxford,1880,3,11.7,2.5,35.3
328,Oxford,1880,4,12.2,4.7,48.7
329,Oxford,1880,5,15.9,6.4,21.1
330,Oxford,1880,6,17.9,10.0,87.6
331,Oxford,1880,7,19.7,12.2,155.1
332,Oxford,1880,8,20.5,13.2,12.7
333,Oxford,1880,9,19.8,11.5,88.6
334,Oxford,1880,10,12.2,4.9,133.5
335,Oxford,1880,11,9.8,3.1,47.8
336,Oxford,1880,12,9.3,3.6,75.7
337,Oxford,1881,1,1.8,-4.0,31.9
338,Oxford,1881,2,6.3,1.5,70.2
339,Oxford,1881,3,10.3,2.1,37.7
340,Oxford,1881,4,12.9,3.1,19.9
341,Oxford,1881,5,17.7,6.9,31.9
342,Oxford,1881,6,19.2,10.3,48.0
343,Oxford,1881,7,22.7,12.5,63.7
344,Oxford,1881,8,19.2,10.8,118.2
345,Oxford,1881,9,17.6,9.5,35.5
346,Oxford,1881,10,11.9,4.2,42.8
347,Oxford,1881,11,12.5,6.9,82.0
348,Oxford,1881,12,7.1,2.1,75.5
349,Oxford,1882,1,7.7,2.8,28.4
350,Oxford,1882,2,9.2,3.5,38.8
351,Oxford,1882,3,12.6,4.0,28.2
352,Oxford,1882,4,13.7,5.1,99.7
353,Oxford,1882,5,17.4,7.3,47.0
354,Oxford,1882,6,17.5,9.7,83.8
355,Oxford,1882,7,20.0,11.9,82.2
356,Oxford,1882,8,19.9,11.5,33.8
357,Oxford,1882,9,17.3,8.3,51.4
358,Oxford,1882,10,13.6,7.2,147.9
359,Oxford,1882,11,9.6,3.5,84.8
360,Oxford,1882,12,7.2,2.5,80.3
361,Oxford,1883,1,8.2,3.3,57.8
362,Oxford,1883,2,9.9,4.0,95.1
363,Oxford,1883,3,7.2,-1.2,24.0
364,Oxford,1883,4,14.0,4.5,25.7
365,Oxford,1883,5,16.2,7.1,47.9
366,Oxford,1883,6,19.6,10.1,91.7
367,Oxford,1883,7,18.8,11.2,87.9
368,Oxford,1883,8,21.0,11.8,18.7
369,Oxford,1883,9,17.5,10.4,98.4
370,Oxford,1883,10,13.8,7.4,48.2
371,Oxford,1883,11,10.3,3.3,79.4
372,Oxford,1883,12,7.3,2.7,11.4
373,Oxford,1884,1,9.5,5.1,55.7
374,Oxford,1884,2,8.9,3.1,32.2
375,Oxford,1884,3,10.9,3.0,39.3
376,Oxford,1884,4,11.7,3.1,40.2
377,Oxford,1884,5,17.6,6.6,19.4
378,Oxford,1884,6,19.5,9.9,54.6
379,Oxford,1884,7,21.5,12.4,57.5
380,Oxford,1884,8,23.9,12.0,38.7
381,Oxford,1884,9,19.7,10.9,31.2
382,Oxford,1884,10,13.7,6.1,19.4
383,Oxford,1884,11,8.8,2.6,41.4
384,Oxford,1884,12,7.3,2.9,51.3
385,Oxford,1885,1,5.0,0.9,49.4
386,Oxford,1885,2,9.8,3.8,73.3
387,Oxford,1885,3,9.4,1.2,29.8
388,Oxford,1885,4,13.0,3.6,45.0
389,Oxford,1885,5,13.7,5.3,53.5
390,Oxford,1885,6,19.8,9.8,39.9
391,Oxford,1885,7,22.7,11.9,3.1
392,Oxford,1885,8,18.9,9.9,41.7
393,Oxford,1885,9,17.1,8.6,111.9
394,Oxford,1885,10,11.2,4.8,98.4
395,Oxford,1885,11,8.4,4.0,91.0
396,Oxford,1885,12,6.4,1.3,24.8
397,Oxford,1886,1,4.6,-0.5,97.6
398,Oxford,1886,2,3.3,-1.1,19.9
399,Oxford,1886,3,7.8,1.5,41.8
400,Oxford,1886,4,12.9,3.8,59.0
401,Oxford,1886,5,15.7,7.0,122.3
402,Oxford,1886,6,18.6,9.5,33.6
403,Oxford,1886,7,21.8,12.0,93.5
404,Oxford,1886,8,21.2,12.0,39.7
405,Oxford,1886,9,19.0,10.3,49.7
406,Oxford,1886,10,15.1,8.7,88.1
407,Oxford,1886,11,9.5,3.8,64.3
408,Oxford,1886,12,5.5,-0.3,120.8
409,Oxford,1887,1,4.7,-0.5,65.3
410,Oxford,1887,2,7.5,0.5,15.2
411,Oxford,1887,3,7.3,-0.1,45.7
412,Oxford,1887,4,11.6,1.9,29.1
413,Oxford,1887,5,14.4,6.1,49.9
414,Oxford,1887,6,21.6,10.2,32.8
415,Oxford,1887,7,24.0,12.4,18.0
416,Oxford,1887,8,22.2,10.5,40.5
417,Oxford,1887,9,16.3,8.1,61.2
418,Oxford,1887,10,11.5,3.5,53.7
419,Oxford,1887,11,7.8,2.2,46.0
420,Oxford,1887,12,5.7,0.3,35.3
421,Oxford,1888,1,5.6,0.7,19.8
422,Oxford,1888,2,4.1,-0.7,71.7
423,Oxford,1888,3,6.9,0.9,77.6
424,Oxford,1888,4,10.4,3.0,39.5
425,Oxford,1888,5,16.3,6.3,39.4
426,Oxford,1888,6,18.3,9.6,77.0
427,Oxford,1888,7,18.0,10.9,119.6
428,Oxford,1888,8,19.0,10.5,47.6
429,Oxford,1888,9,17.6,8.8,33.0
430,Oxford,1888,10,13.0,3.7,19.5
431,Oxford,1888,11,10.5,6.0,114.8
432,Oxford,1888,12,7.6,2.5,56.8
433,Oxford,1889,1,5.1,-0.1,16.1
434,Oxford,1889,2,5.8,-0.4,47.7
435,Oxford,1889,3,9.0,1.4,50.4
436,Oxford,1889,4,10.9,3.8,79.0
437,Oxford,1889,5,17.3,8.9,87.4
438,Oxford,1889,6,20.6,10.9,50.5
439,Oxford,1889,7,20.0,11.3,72.4
440,Oxford,1889,8,19.6,10.8,60.7
441,Oxford,1889,9,17.5,9.1,45.2
442,Oxford,1889,10,12.8,5.4,62.5
443,Oxford,1889,11,9.5,4.3,26.5
444,Oxford,1889,12,5.6,0.1,30.1
445,Oxford,1890,1,8.7,3.3,51.0
446,Oxford,1890,2,6.3,0.3,18.7
447,Oxford,1890,3,10.1,2.6,21.9
448,Oxford,1890,4,11.9,3.0,25.8
449,Oxford,1890,5,17.0,6.6,45.2
450,Oxford,1890,6,19.0,9.7,44.6
451,Oxford,1890,7,19.3,11.2,77.2
452,Oxford,1890,8,19.4,10.8,62.7
453,Oxford,1890,9,20.2,9.9,26.3
454,Oxford,1890,10,14.0,5.7,33.6
455,Oxford,1890,11,9.2,3.0,47.1
456,Oxford,1890,12,0.2,-4.0,13.3
457,Oxford,1891,1,4.3,-1.9,39.4
458,Oxford,1891,2,8.9,-0.2,2.5
459,Oxford,1891,3,7.9,0.9,35.4
460,Oxford,1891,4,11.2,2.2,24.0
461,Oxford,1891,5,14.1,5.6,65.8
462,Oxford,1891,6,19.9,10.4,36.3
463,Oxford,1891,7,19.3,10.7,62.3
464,Oxford,1891,8,18.0,10.9,119.7
465,Oxford,1891,9,18.6,9.8,36.8
466,Oxford,1891,10,13.2,6.6,150.1
467,Oxford,1891,11,8.4,3.2,62.6
468,Oxford,1891,12,7.3,1.6,86.1
469,Oxford,1892,1,4.8,-0.3,12.0
470,Oxford,1892,2,6.4,0.9,18.6
471,Oxford,1892,3,6.9,-0.9,9.5
472,Oxford,1892,4,14.3,1.7,19.5
473,Oxford,1892,5,17.1,6.9,32.8
474,Oxford,1892,6,19.2,8.7,52.7
475,Oxford,1892,7,18.9,10.3,84.4
476,Oxford,1892,8,20.4,11.5,78.7
477,Oxford,1892,9,16.9,8.9,59.1
478,Oxford,1892,10,11.1,4.0,85.6
479,Oxford,1892,11,9.4,3.8,49.2
480,Oxford,1892,12,4.7,-0.6,25.3
481,Oxford,1893,1,4.4,-0.3,43.1
482,Oxford,1893,2,8.0,2.5,69.4
483,Oxford,1893,3,13.7,1.7,9.4
484,Oxford,1893,4,18.0,3.9,1.5
485,Oxford,1893,5,19.4,7.7,23.1
486,Oxford,1893,6,21.8,10.2,19.6
487,Oxford,1893,7,21.6,12.5,98.9
488,Oxford,1893,8,23.2,13.0,27.7
489,Oxford,1893,9,18.6,8.9,16.0
490,Oxford,1893,10,14.3,6.6,73.5
491,Oxford,1893,11,8.2,1.7,42.5
492,Oxford,1893,12,7.8,1.3,47.7
493,Oxford,1894,1,6.1,1.2,49.6
494,Oxford,1894,2,8.6,2.2,41.3
495,Oxford,1894,3,11.8,2.2,45.0
496,Oxford,1894,4,15.0,5.1,46.9
497,Oxford,1894,5,14.1,5.3,39.3
498,Oxford,1894,6,18.2,9.9,74.0
499,Oxford,1894,7,20.6,12.0,84.8
500,Oxford,1894,8,18.6,11.0,69.7
501,Oxford,1894,9,16.0,8.3,47.1
502,Oxford,1894,10,12.5,6.9,89.4
503,Oxford,1894,11,10.6,5.4,126.1
504,Oxford,1894,12,7.5,2.8,52.6
505,Oxford,1895,1,3.1,-1.8,66.3
506,Oxford,1895,2,1.8,-5.3,4.4
507,Oxford,1895,3,10.0,2.0,39.2
508,Oxford,1895,4,13.1,5.0,46.4
509,Oxford,1895,5,19.0,7.3,4.6
510,Oxford,1895,6,21.4,9.8,28.6
511,Oxford,1895,7,20.4,12.2,91.5
512,Oxford,1895,8,20.5,12.1,62.5
513,Oxford,1895,9,22.4,9.9,16.4
514,Oxford,1895,10,11.6,3.9,76.6
515,Oxford,1895,11,11.1,5.4,113.5
516,Oxford,1895,12,6.8,1.9,56.5
517,Oxford,1896,1,7.2,2.4,16.8
518,Oxford,1896,2,8.0,1.4,10.1
519,Oxford,1896,3,11.4,4.3,69.0
520,Oxford,1896,4,14.0,5.4,17.5
521,Oxford,1896,5,18.2,6.6,6.1
522,Oxford,1896,6,21.9,12.0,65.0
523,Oxford,1896,7,22.8,12.1,37.4
524,Oxford,1896,8,19.6,10.6,79.8
525,Oxford,1896,9,17.0,10.7,152.6
526,Oxford,1896,10,11.5,4.5,81.1
527,Oxford,1896,11,7.8,1.6,21.8
528,Oxford,1896,12,6.7,1.7,77.3
529,Oxford,1897,1,3.9,-0.2,44.7
530,Oxford,1897,2,8.8,4.1,60.0
531,Oxford,1897,3,10.6,4.1,73.6
532,Oxford,1897,4,11.6,4.1,53.5
533,Oxford,1897,5,15.7,5.7,17.9
534,Oxford,1897,6,20.6,11.2,74.1
535,Oxford,1897,7,22.4,12.3,67.1
536,Oxford,1897,8,20.9,12.1,108.9
537,Oxford,1897,9,16.7,8.9,59.7
538,Oxford,1897,10,14.2,6.3,36.0
539,Oxford,1897,11,10.2,4.3,29.8
540,Oxford,1897,12,7.6,1.9,65.5
541,Oxford,1898,1,8.6,4.2,12.8
542,Oxford,1898,2,8.5,2.0,32.9
543,Oxford,1898,3,8.5,0.6,17.6
544,Oxford,1898,4,13.6,3.7,36.0
545,Oxford,1898,5,14.8,6.8,61.7
546,Oxford,1898,6,18.8,9.5,34.8
547,Oxford,1898,7,21.3,11.1,15.2
548,Oxford,1898,8,22.4,12.5,43.8
549,Oxford,1898,9,22.2,10.0,10.5
550,Oxford,1898,10,14.6,8.4,125.6
551,Oxford,1898,11,10.4,4.7,50.9
552,Oxford,1898,12,10.1,5.1,65.2
553,Oxford,1899,1,8.5,2.9,75.3
554,Oxford,1899,2,9.5,2.1,51.2
555,Oxford,1899,3,10.6,0.4,7.4
556,Oxford,1899,4,12.2,5.1,48.8
557,Oxford,1899,5,15.4,6.2,38.0
558,Oxford,1899,6,22.0,10.3,20.3
559,Oxford,1899,7,23.8,13.3,42.9
560,Oxford,1899,8,24.9,12.3,47.6
561,Oxford,1899,9,18.6,10.3,58.2
562,Oxford,1899,10,14.1,4.7,70.1
563,Oxford,1899,11,11.3,5.4,66.6
564,Oxford,1899,12,5.0,-0.2,33.2
565,Oxford,1900,1,7.2,2.1,58.5
566,Oxford,1900,2,6.0,0.7,107.0
567,Oxford,1900,3,7.2,0.9,12.9
568,Oxford,1900,4,13.8,3.8,22.8
569,Oxford,1900,5,15.2,6.3,34.0
570,Oxford,1900,6,19.5,10.6,69.4
571,Oxford,1900,7,24.3,13.4,22.4
572,Oxford,1900,8,20.4,11.5,79.8
573,Oxford,1900,9,19.6,9.2,10.4
574,Oxford,1900,10,14.2,6.7,59.1
575,Oxford,1900,11,10.3,5.4,42.2
576,Oxford,1900,12,10.2,5.0,81.9
577,Oxford,1901,1,6.0,1.0,26.9
578,Oxford,1901,2,4.9,0.1,32.8
579,Oxford,1901,3,7.6,1.2,36.1
580,Oxford,1901,4,14.0,4.3,53.2
